Metric: | MAE	| NMAE	| RMSE	
==========================================
UMEAN
Avg:	0.8748	0.9632	1.8551
Std:	0.0007	0.0015	0.0019
==========================================
IMEAN
Avg:	0.5834	0.6422	1.4106
Std:	0.0006	0.0011	0.0029
==========================================
UPCC
Avg:	0.4999	0.5504	1.2403
Std:	0.0012	0.0015	0.0039
==========================================
IPCC
Avg:	0.6664	0.7336	1.4902
Std:	0.0037	0.0042	0.0085
==========================================
UIPCC
Avg:	0.4951	0.5451	1.2209
Std:	0.0011	0.0015	0.0034
==========================================


Detailed results for 20 rounds:
==========================================
UMEAN
==========================================
0.8751	0.9635	1.8522
0.8740	0.9629	1.8538
0.8754	0.9649	1.8538
0.8754	0.9658	1.8522
0.8757	0.9642	1.8553
0.8737	0.9606	1.8572
0.8745	0.9632	1.8540
0.8751	0.9621	1.8582
0.8757	0.9649	1.8545
0.8759	0.9650	1.8521
0.8732	0.9610	1.8558
0.8751	0.9627	1.8563
0.8749	0.9631	1.8553
0.8747	0.9624	1.8581
0.8747	0.9636	1.8544
0.8752	0.9647	1.8528
0.8743	0.9615	1.8572
0.8758	0.9637	1.8563
0.8744	0.9629	1.8566
0.8739	0.9603	1.8563


IMEAN
==========================================
0.5836	0.6426	1.4053
0.5833	0.6427	1.4138
0.5836	0.6433	1.4082
0.5832	0.6434	1.4078
0.5844	0.6435	1.4103
0.5820	0.6398	1.4098
0.5830	0.6422	1.4128
0.5832	0.6411	1.4102
0.5844	0.6439	1.4105
0.5838	0.6432	1.4096
0.5838	0.6425	1.4089
0.5837	0.6421	1.4128
0.5827	0.6414	1.4109
0.5833	0.6418	1.4169
0.5837	0.6430	1.4128
0.5833	0.6430	1.4095
0.5821	0.6401	1.4112
0.5835	0.6420	1.4094
0.5833	0.6424	1.4155
0.5831	0.6408	1.4057


UPCC
==========================================
0.5013	0.5520	1.2434
0.5023	0.5534	1.2482
0.4983	0.5492	1.2379
0.5001	0.5517	1.2389
0.5014	0.5521	1.2403
0.5008	0.5506	1.2435
0.4991	0.5497	1.2411
0.5002	0.5499	1.2393
0.5017	0.5528	1.2413
0.4993	0.5501	1.2368
0.5000	0.5502	1.2407
0.4975	0.5474	1.2326
0.4993	0.5496	1.2366
0.4985	0.5485	1.2420
0.5000	0.5508	1.2406
0.5006	0.5518	1.2405
0.4993	0.5491	1.2394
0.4995	0.5496	1.2399
0.5005	0.5512	1.2495
0.4988	0.5482	1.2339


IPCC
==========================================
0.6647	0.7319	1.4813
0.6716	0.7399	1.4992
0.6645	0.7325	1.4852
0.6609	0.7291	1.4794
0.6603	0.7271	1.4782
0.6678	0.7342	1.4903
0.6713	0.7394	1.5001
0.6672	0.7335	1.4925
0.6657	0.7335	1.4827
0.6674	0.7353	1.4903
0.6625	0.7290	1.4807
0.6715	0.7387	1.4939
0.6659	0.7330	1.5007
0.6687	0.7358	1.4958
0.6674	0.7352	1.4944
0.6683	0.7367	1.4883
0.6609	0.7268	1.4801
0.6677	0.7347	1.5037
0.6720	0.7401	1.5045
0.6606	0.7260	1.4816


UIPCC
==========================================
0.4962	0.5463	1.2228
0.4977	0.5483	1.2283
0.4933	0.5437	1.2188
0.4948	0.5458	1.2192
0.4962	0.5463	1.2209
0.4961	0.5454	1.2242
0.4944	0.5446	1.2219
0.4954	0.5446	1.2205
0.4968	0.5473	1.2222
0.4944	0.5447	1.2172
0.4950	0.5447	1.2209
0.4933	0.5426	1.2146
0.4946	0.5445	1.2185
0.4940	0.5435	1.2225
0.4955	0.5458	1.2209
0.4958	0.5465	1.2202
0.4940	0.5433	1.2200
0.4951	0.5448	1.2213
0.4959	0.5461	1.2285
0.4939	0.5427	1.2152


