Metric: | MAE	| NMAE	| RMSE	
==========================================
UMEAN
Avg:	0.8752	0.9636	1.8553
Std:	0.0013	0.0020	0.0016
==========================================
IMEAN
Avg:	0.5902	0.6498	1.4211
Std:	0.0010	0.0014	0.0030
==========================================
UPCC
Avg:	0.5425	0.5973	1.3201
Std:	0.0016	0.0019	0.0039
==========================================
IPCC
Avg:	0.6617	0.7285	1.4813
Std:	0.0032	0.0034	0.0052
==========================================
UIPCC
Avg:	0.5365	0.5907	1.3019
Std:	0.0015	0.0018	0.0034
==========================================


Detailed results for 20 rounds:
==========================================
UMEAN
==========================================
0.8750	0.9632	1.8546
0.8758	0.9652	1.8527
0.8758	0.9651	1.8549
0.8782	0.9691	1.8513
0.8767	0.9655	1.8558
0.8728	0.9601	1.8575
0.8741	0.9617	1.8562
0.8769	0.9651	1.8554
0.8740	0.9626	1.8553
0.8775	0.9668	1.8530
0.8735	0.9612	1.8566
0.8753	0.9630	1.8568
0.8756	0.9641	1.8556
0.8740	0.9620	1.8573
0.8742	0.9627	1.8534
0.8741	0.9619	1.8570
0.8752	0.9637	1.8554
0.8753	0.9637	1.8553
0.8747	0.9630	1.8564
0.8748	0.9624	1.8553


IMEAN
==========================================
0.5912	0.6508	1.4194
0.5908	0.6511	1.4205
0.5912	0.6515	1.4207
0.5915	0.6526	1.4189
0.5907	0.6505	1.4161
0.5898	0.6488	1.4221
0.5884	0.6474	1.4217
0.5920	0.6515	1.4222
0.5904	0.6502	1.4244
0.5906	0.6506	1.4195
0.5909	0.6502	1.4200
0.5913	0.6505	1.4202
0.5879	0.6473	1.4154
0.5894	0.6487	1.4275
0.5905	0.6503	1.4266
0.5894	0.6486	1.4232
0.5890	0.6485	1.4207
0.5902	0.6498	1.4226
0.5893	0.6487	1.4241
0.5897	0.6487	1.4172


UPCC
==========================================
0.5438	0.5986	1.3222
0.5464	0.6021	1.3289
0.5394	0.5945	1.3170
0.5432	0.5993	1.3188
0.5432	0.5982	1.3160
0.5431	0.5974	1.3217
0.5403	0.5944	1.3196
0.5436	0.5982	1.3210
0.5447	0.5999	1.3255
0.5415	0.5966	1.3151
0.5416	0.5960	1.3159
0.5409	0.5950	1.3135
0.5420	0.5969	1.3154
0.5403	0.5947	1.3218
0.5432	0.5982	1.3237
0.5426	0.5971	1.3233
0.5415	0.5962	1.3169
0.5430	0.5978	1.3235
0.5416	0.5962	1.3220
0.5436	0.5980	1.3202


IPCC
==========================================
0.6650	0.7321	1.4859
0.6653	0.7332	1.4840
0.6583	0.7255	1.4787
0.6577	0.7257	1.4710
0.6554	0.7218	1.4718
0.6585	0.7244	1.4868
0.6660	0.7327	1.4868
0.6593	0.7256	1.4794
0.6615	0.7286	1.4818
0.6575	0.7244	1.4721
0.6641	0.7308	1.4873
0.6623	0.7286	1.4825
0.6597	0.7264	1.4795
0.6658	0.7328	1.4889
0.6621	0.7292	1.4841
0.6591	0.7253	1.4777
0.6629	0.7298	1.4792
0.6663	0.7336	1.4807
0.6649	0.7320	1.4871
0.6616	0.7278	1.4800


UIPCC
==========================================
0.5381	0.5924	1.3036
0.5401	0.5952	1.3095
0.5332	0.5877	1.2984
0.5369	0.5925	1.3006
0.5368	0.5911	1.2987
0.5370	0.5907	1.3046
0.5347	0.5883	1.3017
0.5373	0.5913	1.3028
0.5385	0.5931	1.3074
0.5354	0.5899	1.2971
0.5357	0.5895	1.2985
0.5351	0.5887	1.2963
0.5361	0.5903	1.2984
0.5348	0.5886	1.3033
0.5371	0.5915	1.3050
0.5364	0.5903	1.3044
0.5354	0.5895	1.2986
0.5372	0.5915	1.3045
0.5358	0.5899	1.3033
0.5375	0.5914	1.3023


