Metric: | MAE	| NMAE	| RMSE	
Avg:	0.4780	0.5262	1.1771
Std:	0.0017	0.0020	0.0031

==========================================
Detailed results for 20 rounds:
0.4765	0.5246	1.1743
0.4795	0.5284	1.1769
0.4781	0.5270	1.1738
0.4800	0.5295	1.1744
0.4781	0.5263	1.1799
0.4783	0.5258	1.1802
0.4762	0.5241	1.1762
0.4773	0.5250	1.1788
0.4812	0.5299	1.1820
0.4787	0.5273	1.1789
0.4794	0.5274	1.1780
0.4801	0.5280	1.1840
0.4748	0.5226	1.1769
0.4795	0.5278	1.1812
0.4787	0.5273	1.1765
0.4782	0.5262	1.1748
0.4761	0.5239	1.1753
0.4766	0.5243	1.1752
0.4756	0.5238	1.1718
0.4770	0.5242	1.1734
