Metric: | MAE	| NMAE	| RMSE	
Avg:	17.3513	0.3648	44.5455
Std:	0.0815	0.0016	0.2021

==========================================
Detailed results for 20 rounds:
17.4150	0.3661	44.6476
17.3629	0.3649	44.7060
17.2518	0.3634	44.4963
17.3103	0.3637	44.5876
17.3047	0.3639	44.1439
17.2715	0.3631	44.3406
17.2903	0.3637	44.5277
17.3748	0.3655	44.6696
17.5571	0.3688	45.0276
17.4268	0.3665	44.4736
17.3756	0.3653	44.6567
17.3797	0.3656	44.5054
17.3335	0.3644	44.4063
17.4888	0.3669	44.8660
17.2636	0.3631	44.2866
17.2370	0.3625	44.2492
17.2805	0.3638	44.4851
17.3463	0.3644	44.5570
17.4429	0.3663	44.5757
17.3127	0.3634	44.7021
