Metric: | MAE	| NMAE	| RMSE	
Avg:	28.6163	0.6022	68.3239
Std:	0.4309	0.0092	0.5407

==========================================
Detailed results for 20 rounds:
28.9036	0.6093	68.3478
28.1053	0.5912	68.0019
27.9293	0.5878	67.7329
28.0962	0.5914	67.2888
28.6145	0.6016	68.6676
28.5684	0.6018	68.0214
29.1856	0.6141	69.0950
28.8632	0.6079	68.0995
28.6944	0.6036	68.2705
28.0055	0.5888	67.4936
28.4334	0.5977	68.9433
28.3561	0.5969	68.0421
28.6661	0.6031	68.1209
27.9491	0.5874	68.0110
28.5512	0.6009	68.1125
28.7461	0.6052	68.2268
29.3625	0.6183	68.5783
29.0792	0.6118	69.0563
28.9756	0.6097	69.3238
29.2417	0.6154	69.0433
