Metric: | MAE	| NMAE	| RMSE	
Avg:	18.4507	0.3879	47.2469
Std:	0.0838	0.0018	0.2315

==========================================
Detailed results for 20 rounds:
18.4370	0.3878	47.2430
18.5569	0.3899	47.7993
18.4240	0.3880	47.4111
18.3454	0.3859	47.1696
18.4559	0.3881	46.9251
18.3030	0.3849	46.8986
18.4676	0.3883	47.1260
18.4886	0.3888	47.2632
18.5822	0.3905	47.3449
18.4580	0.3883	47.0600
18.3672	0.3861	47.0219
18.5039	0.3893	47.3677
18.4690	0.3882	47.2569
18.4226	0.3865	47.5358
18.3837	0.3865	47.0428
18.2746	0.3841	46.9482
18.6064	0.3918	47.5997
18.4626	0.3880	47.2635
18.5020	0.3889	47.2054
18.5036	0.3886	47.4546
