Metric: | MAE	| NMAE	| RMSE	
Avg:	0.5402	0.5948	1.2790
Std:	0.0023	0.0026	0.0036

==========================================
Detailed results for 20 rounds:
0.5415	0.5962	1.2788
0.5433	0.5983	1.2814
0.5439	0.5996	1.2798
0.5425	0.5983	1.2794
0.5408	0.5961	1.2759
0.5399	0.5940	1.2854
0.5387	0.5927	1.2825
0.5383	0.5927	1.2778
0.5422	0.5968	1.2815
0.5413	0.5962	1.2784
0.5380	0.5920	1.2763
0.5439	0.5984	1.2833
0.5392	0.5939	1.2728
0.5401	0.5946	1.2822
0.5380	0.5927	1.2773
0.5378	0.5923	1.2740
0.5417	0.5963	1.2822
0.5358	0.5902	1.2715
0.5391	0.5936	1.2816
0.5372	0.5909	1.2782
